codigo municipio,id_provincia,nombre,slug,provincia,ccaa,lon,lat
14033,14,Guadalcázar,guadalcazar,Córdoba,Andalucía,-4.94463,37.75755,
14034,14,"Guijo, El",guijo-el,Córdoba,Andalucía,-4.783333,38.5,
14035,14,Hinojosa del Duque,hinojosa-del-duque,Córdoba,Andalucía,-5.148333,38.50099,
14036,14,Hornachuelos,hornachuelos,Córdoba,Andalucía,-5.242984,37.83084,
14037,14,Iznájar,iznajar,Córdoba,Andalucía,-4.308423,37.25726,
14038,14,Lucena,lucena,Córdoba,Andalucía,-4.485598,37.40873,
14039,14,Luque,luque,Córdoba,Andalucía,-4.276523,37.55932,
14040,14,Montalbán de Córdoba,montalban-de-cordoba,Córdoba,Andalucía,-4.749699,37.58292,
14041,14,Montemayor,montemayor,Córdoba,Andalucía,-4.698889,37.64862,
14042,14,Montilla,montilla,Córdoba,Andalucía,-4.638313,37.58963,
14043,14,Montoro,montoro,Córdoba,Andalucía,-4.381874,38.02617,
14044,14,Monturque,monturque,Córdoba,Andalucía,-4.581713,37.47332,
14045,14,Moriles,moriles,Córdoba,Andalucía,-4.608767,37.43526,
14046,14,Nueva Carteya,nueva-carteya,Córdoba,Andalucía,-4.467291,37.58566,
14047,14,Obejo,obejo,Córdoba,Andalucía,-4.800506,38.13433,
14048,14,Palenciana,palenciana,Córdoba,Andalucía,-4.583651,37.2492,
14049,14,Palma del Río,palma-del-rio,Córdoba,Andalucía,-5.283767,37.70163,
14050,14,Pedro Abad,pedro-abad,Córdoba,Andalucía,-4.457226,37.96708,
14051,14,Pedroche,pedroche,Córdoba,Andalucía,-4.763438,38.42873,
14052,14,Peñarroya-Pueblonuevo,penarroya-pueblonuevo,Córdoba,Andalucía,-5.272851,38.30304,
14053,14,Posadas,posadas,Córdoba,Andalucía,-5.107038,37.80041,
14054,14,Pozoblanco,pozoblanco,Córdoba,Andalucía,-4.848376,38.37742,
14055,14,Priego de Córdoba,priego-de-cordoba,Córdoba,Andalucía,-4.194839,37.4389,
14056,14,Puente Genil,puente-genil,Córdoba,Andalucía,-4.770465,37.39051,
14057,14,"Rambla, La",rambla-la,Córdoba,Andalucía,-4.69891,37.64569,
14058,14,Rute,rute,Córdoba,Andalucía,-4.371301,37.32587,
14059,14,San Sebastián de los Ballesteros,san-sebastian-de-los-ballesteros,Córdoba,Andalucía,-4.824157,37.65493,
14061,14,Santa Eufemia,santa-eufemia,Córdoba,Andalucía,-4.902765,38.59544,
14060,14,Santaella,santaella,Córdoba,Andalucía,-4.845094,37.56627,
14062,14,Torrecampo,torrecampo,Córdoba,Andalucía,-4.679456,38.4751,
14063,14,Valenzuela,valenzuela,Córdoba,Andalucía,-4.219841,37.77508,
14064,14,Valsequillo,valsequillo,Córdoba,Andalucía,-5.35168,38.40498,
14065,14,"Victoria, La",victoria-la,Córdoba,Andalucía,-4.789985,37.891487,
14066,14,Villa del Río,villa-del-rio,Córdoba,Andalucía,-4.290878,37.98227,
14067,14,Villafranca de Córdoba,villafranca-de-cordoba,Córdoba,Andalucía,-4.545728,37.96193,
14068,14,Villaharta,villaharta,Córdoba,Andalucía,-4.903052,38.13951,
14069,14,Villanueva de Córdoba,villanueva-de-cordoba,Córdoba,Andalucía,-4.628341,38.32279,
14070,14,Villanueva del Duque,villanueva-del-duque,Córdoba,Andalucía,-5.000132,38.39297,
14071,14,Villanueva del Rey,villanueva-del-rey,Córdoba,Andalucía,-5.151443,38.19965,
14072,14,Villaralto,villaralto,Córdoba,Andalucía,-4.984371,38.45571,
14073,14,Villaviciosa de Córdoba,villaviciosa-de-cordoba,Córdoba,Andalucía,-5.014214,38.07598,
14074,14,"Viso, El",viso-el,Córdoba,Andalucía,-4.7725572,37.8974649,
14075,14,Zuheros,zuheros,Córdoba,Andalucía,-4.316415,37.54314,
15001,15,Abegondo,abegondo,"Coruña, A",Galicia,-8.2979048,43.2191196,
15002,15,Ames,ames,"Coruña, A",Galicia,-8.6583677,42.9038027,
15003,15,Aranga,aranga,"Coruña, A",Galicia,-8.0159731,43.2341013,
15004,15,Ares,ares,"Coruña, A",Galicia,-8.2439095,43.4278913,
15005,15,Arteixo,arteixo,"Coruña, A",Galicia,-8.5102974,43.3038683,
15006,15,Arzúa,arzua,"Coruña, A",Galicia,-8.1607836,42.9296884,
15007,15,"Baña, A",bana-a,"Coruña, A",Galicia,-8.7584568,42.9616458,
15008,15,Bergondo,bergondo,"Coruña, A",Galicia,-8.2325943,43.3089681,
15009,15,Betanzos,betanzos,"Coruña, A",Galicia,-8.2131234,43.2784298,
15010,15,Boimorto,boimorto,"Coruña, A",Galicia,-8.1338348,43.0007954,
15011,15,Boiro,boiro,"Coruña, A",Galicia,-8.8833538,42.647476,
15012,15,Boqueixón,boqueixon,"Coruña, A",Galicia,-8.414741,42.8117839,
15013,15,Brión,brion,"Coruña, A",Galicia,-8.6783689,42.8668459,
15014,15,Cabana de Bergantiños,cabana-de-bergantinos,"Coruña, A",Galicia,-8.9117738,43.2117031,
15015,15,Cabanas,cabanas,"Coruña, A",Galicia,-8.1682697,43.4126927,
15016,15,Camariñas,camarinas,"Coruña, A",Galicia,-9.1828065,43.1305138,
15017,15,Cambre,cambre,"Coruña, A",Galicia,-8.3422786,43.2926146,
15018,15,"Capela, A",capela-a,"Coruña, A",Galicia,-7.7441808,43.6174381,
15019,15,Carballo,carballo,"Coruña, A",Galicia,-8.6915264,43.2128217,
15901,15,Cariño,carino,"Coruña, A",Galicia,-7.8699718,43.740925,
15020,15,Carnota,carnota,"Coruña, A",Galicia,-9.088578,42.826818,
15021,15,Carral,carral,"Coruña, A",Galicia,-8.3556679,43.2290575,
15022,15,Cedeira,cedeira,"Coruña, A",Galicia,-8.0537698,43.6607861,
15023,15,Cee,cee,"Coruña, A",Galicia,-9.192,42.9576691,
15024,15,Cerceda,cerceda,"Coruña, A",Galicia,-8.4722358,43.1896948,
15025,15,Cerdido,cerdido,"Coruña, A",Galicia,-8.0016114,43.6231881,
15027,15,Coirós,coiros,"Coruña, A",Galicia,-8.1683939,43.2527041,
15028,15,Corcubión,corcubion,"Coruña, A",Galicia,-9.1922555,42.9425685,
15029,15,Coristanco,coristanco,"Coruña, A",Galicia,-8.7609893,43.1904421,
15030,15,"Coruña, A",coruna-a,"Coruña, A",Galicia,-8.4115401,43.3623436,
15031,15,Culleredo,culleredo,"Coruña, A",Galicia,-8.389602,43.2882033,
15032,15,Curtis,curtis,"Coruña, A",Galicia,-8.1459999,43.1253366,
15033,15,Dodro,dodro,"Coruña, A",Galicia,-8.2331269,42.9413512,
15034,15,Dumbría,dumbria,"Coruña, A",Galicia,-9.1185278,43.0121815,
15035,15,Fene,fene,"Coruña, A",Galicia,-8.1662448,43.475298,
15036,15,Ferrol,ferrol,"Coruña, A",Galicia,-8.2193451,43.489646,
15037,15,Fisterra,fisterra,"Coruña, A",Galicia,-9.2650315,42.9078005,
15038,15,Frades,frades,"Coruña, A",Galicia,-8.2939,43.0501896,
15039,15,Irixoa,irixoa,"Coruña, A",Galicia,-8.0603832,43.2851928,
15041,15,"Laracha, A",laracha-a,"Coruña, A",Galicia,-8.5844049,43.24827,
15040,15,Laxe,laxe,"Coruña, A",Galicia,-9.0063506,43.2212167,
15042,15,Lousame,lousame,"Coruña, A",Galicia,-8.8460632,42.771585,
15043,15,Malpica de Bergantiños,malpica-de-bergantinos,"Coruña, A",Galicia,-8.8106438,43.3230079,
15044,15,Mañón,manon,"Coruña, A",Galicia,-7.7426201,43.6327964,
15045,15,Mazaricos,mazaricos,"Coruña, A",Galicia,-8.9923492,42.9398891,
15046,15,Melide,melide,"Coruña, A",Galicia,-8.0146915,42.9139507,
15047,15,Mesía,mesia,"Coruña, A",Galicia,-8.2723859,43.1135289,
15048,15,Miño,mino,"Coruña, A",Galicia,-8.2040089,43.3476646,
15049,15,Moeche,moeche,"Coruña, A",Galicia,-7.9701846,43.5608713,
15050,15,Monfero,monfero,"Coruña, A",Galicia,-8.0558675,43.3344456,
15051,15,Mugardos,mugardos,"Coruña, A",Galicia,-8.2558155,43.4599466,
15053,15,Muros,muros,"Coruña, A",Galicia,-9.0578552,42.7746007,
15052,15,Muxía,muxia,"Coruña, A",Galicia,-9.2182913,43.1041888,
15054,15,Narón,naron,"Coruña, A",Galicia,-8.1923743,43.5012892,
15055,15,Neda,neda,"Coruña, A",Galicia,-8.1579038,43.4994218,
15056,15,Negreira,negreira,"Coruña, A",Galicia,-8.7362547,42.9104919,
15057,15,Noia,noia,"Coruña, A",Galicia,-8.8882891,42.7842757,
15058,15,Oleiros,oleiros,"Coruña, A",Galicia,-8.3157003,43.3327059,
15059,15,Ordes,ordes,"Coruña, A",Galicia,-8.4080662,43.0763738,
15060,15,Oroso,oroso,"Coruña, A",Galicia,-8.3636131,42.9948236,
15061,15,Ortigueira,ortigueira,"Coruña, A",Galicia,-7.8521653,43.6831622,
15062,15,Outes,outes,"Coruña, A",Galicia,-8.9268962,42.8504281,
15902,15,Oza-Cesuras,oza-cesuras,"Coruña, A",Galicia,-8.418294,43.3518082,
15064,15,Paderne,paderne,"Coruña, A",Galicia,-8.1762576,43.2856957,
15065,15,Padrón,padron,"Coruña, A",Galicia,-8.660773,42.7381172,
15066,15,"Pino, O",pino-o,"Coruña, A",Galicia,-8.3330345,42.9359076,
15067,15,"Pobra do Caramiñal, A",pobra-do-caraminal-a,"Coruña, A",Galicia,-8.9386899,42.6031661,
15068,15,Ponteceso,ponteceso,"Coruña, A",Galicia,-8.9004494,43.2428943,
15069,15,Pontedeume,pontedeume,"Coruña, A",Galicia,-8.1699094,43.4074479,
15070,15,"Pontes de García Rodríguez, As",pontes-de-garcia-rodriguez-as,"Coruña, A",Galicia,-7.8522474,43.4526064,
15071,15,Porto do Son,porto-do-son,"Coruña, A",Galicia,-9.0059861,42.7245572,
15072,15,Rianxo,rianxo,"Coruña, A",Galicia,-8.8166051,42.6513206,
15073,15,Ribeira,ribeira,"Coruña, A",Galicia,-8.9922481,42.5540645,
15074,15,Rois,rois,"Coruña, A",Galicia,-8.7073429,42.762447,
15075,15,Sada,sada-coruna-a,"Coruña, A",Galicia,-8.2557376,43.3555238,
15076,15,San Sadurniño,san-sadurnino,"Coruña, A",Galicia,-8.07809,43.5460824,
15077,15,Santa Comba,santa-comba,"Coruña, A",Galicia,-8.8047453,43.0335526,
15078,15,Santiago de Compostela,santiago-de-compostela,"Coruña, A",Galicia,-8.5448445,42.8782132,
15079,15,Santiso,santiso,"Coruña, A",Galicia,-8.0579209,42.856146,
15080,15,Sobrado,sobrado-coruna-a,"Coruña, A",Galicia,-8.020866,43.0400268,
15081,15,"Somozas, As",somozas-as,"Coruña, A",Galicia,-7.9428881,43.535579,
15082,15,Teo,teo,"Coruña, A",Galicia,-8.5158323,42.7678761,
15083,15,Toques,toques,"Coruña, A",Galicia,-7.9732314,42.9667786,
15084,15,Tordoia,tordoia,"Coruña, A",Galicia,-8.5710534,43.10823,
15085,15,Touro,touro,"Coruña, A",Galicia,-8.9854587,42.5465851,
15086,15,Trazo,trazo,"Coruña, A",Galicia,-8.5179965,43.0255486,
15088,15,Val do Dubra,val-do-dubra,"Coruña, A",Galicia,-8.6565786,43.0281495,
15087,15,Valdoviño,valdovino,"Coruña, A",Galicia,-8.142618,43.6077823,
15089,15,Vedra,vedra,"Coruña, A",Galicia,-8.4808518,42.7748101,
15091,15,Vilarmaior,vilarmaior,"Coruña, A",Galicia,-8.1455535,43.3466383,
15090,15,Vilasantar,vilasantar,"Coruña, A",Galicia,-8.1222503,43.0719771,
15092,15,Vimianzo,vimianzo,"Coruña, A",Galicia,-9.0324238,43.1100723,
15093,15,Zas,zas,"Coruña, A",Galicia,-8.915089,43.0988197,
16001,16,Abia de la Obispalía,abia-de-la-obispalia,Cuenca,Castilla - La Mancha,-2.3953682,40.0186304,
16002,16,"Acebrón, El",acebron-el,Cuenca,Castilla - La Mancha,-2.9844311,39.9089443,
16003,16,Alarcón,alarcon,Cuenca,Castilla - La Mancha,-2.0864396,39.5463283,
16004,16,Albaladejo del Cuende,albaladejo-del-cuende,Cuenca,Castilla - La Mancha,-2.2292014,39.8063508,
16005,16,Albalate de las Nogueras,albalate-de-las-nogueras,Cuenca,Castilla - La Mancha,-2.277505,40.3652759,
16006,16,Albendea,albendea,Cuenca,Castilla - La Mancha,-2.4165483,40.4881757,
16007,16,"Alberca de Záncara, La",alberca-de-zancara-la,Cuenca,Castilla - La Mancha,-2.4925685,39.5141295,
16008,16,Alcalá de la Vega,alcala-de-la-vega,Cuenca,Castilla - La Mancha,-1.5263094,40.0270189,
16009,16,Alcantud,alcantud,Cuenca,Castilla - La Mancha,-2.3326399,40.5483621,
16010,16,Alcázar del Rey,alcazar-del-rey,Cuenca,Castilla - La Mancha,-2.8084868,40.0620576,
16011,16,Alcohujate,alcohujate,Cuenca,Castilla - La Mancha,-2.6148958,40.4173915,
16012,16,Alconchel de la Estrella,alconchel-de-la-estrella,Cuenca,Castilla - La Mancha,-2.5746005,39.7190993,
16013,16,Algarra,algarra,Cuenca,Castilla - La Mancha,-1.4368246,40.0025124,
16014,16,Aliaguilla,aliaguilla,Cuenca,Castilla - La Mancha,-1.3246301,39.741626,
16015,16,"Almarcha, La",almarcha-la,Cuenca,Castilla - La Mancha,-2.3777094,39.6858023,
16016,16,Almendros,almendros,Cuenca,Castilla - La Mancha,-2.8845246,39.9204502,
16017,16,Almodóvar del Pinar,almodovar-del-pinar,Cuenca,Castilla - La Mancha,-1.9013759,39.7252689,
16018,16,Almonacid del Marquesado,almonacid-del-marquesado,Cuenca,Castilla - La Mancha,-2.7674024,39.8230942,
16019,16,Altarejos,altarejos,Cuenca,Castilla - La Mancha,-2.3576113,39.9127435,
16020,16,Arandilla del Arroyo,arandilla-del-arroyo,Cuenca,Castilla - La Mancha,-2.3844475,40.5104547,
16905,16,Arcas,arcas,Cuenca,Castilla - La Mancha,-2.1140398,39.9886745,
16022,16,Arcos de la Sierra,arcos-de-la-sierra,Cuenca,Castilla - La Mancha,-2.1137288,40.3463863,
16024,16,Arguisuelas,arguisuelas,Cuenca,Castilla - La Mancha,-1.8214724,39.8327358,
16025,16,Arrancacepas,arrancacepas,Cuenca,Castilla - La Mancha,-2.3585364,40.3034109,
16026,16,Atalaya del Cañavate,atalaya-del-canavate,Cuenca,Castilla - La Mancha,-2.251347,39.518388,
16027,16,Barajas de Melo,barajas-de-melo,Cuenca,Castilla - La Mancha,-2.9157229,40.123411,
16029,16,Barchín del Hoyo,barchin-del-hoyo,Cuenca,Castilla - La Mancha,-2.0683581,39.6637813,
16030,16,Bascuñana de San Pedro,bascunana-de-san-pedro,Cuenca,Castilla - La Mancha,-2.2276639,40.2131145,
16031,16,Beamud,beamud,Cuenca,Castilla - La Mancha,-1.8290905,40.1862037,
16032,16,Belinchón,belinchon,Cuenca,Castilla - La Mancha,-3.0582459,40.0480697,
16033,16,Belmonte,belmonte,Cuenca,Castilla - La Mancha,-2.7055583,39.5579559,
16034,16,Belmontejo,belmontejo,Cuenca,Castilla - La Mancha,-2.3449697,39.8220834,
16035,16,Beteta,beteta,Cuenca,Castilla - La Mancha,-2.0758703,40.5726489,
16036,16,Boniches,boniches,Cuenca,Castilla - La Mancha,-1.6235637,39.9856254,
16038,16,Buciegas,buciegas,Cuenca,Castilla - La Mancha,-2.4619599,40.3360158,
16039,16,Buenache de Alarcón,buenache-de-alarcon,Cuenca,Castilla - La Mancha,-2.1585314,39.6563434,
16040,16,Buenache de la Sierra,buenache-de-la-sierra,Cuenca,Castilla - La Mancha,-2.0013063,40.1347628,
16041,16,Buendía,buendia,Cuenca,Castilla - La Mancha,-2.7568259,40.3666644,
16042,16,Campillo de Altobuey,campillo-de-altobuey,Cuenca,Castilla - La Mancha,-1.7964943,39.6108783,
16043,16,Campillos-Paravientos,campillos-paravientos,Cuenca,Castilla - La Mancha,-1.5444711,39.9741928,
16044,16,Campillos-Sierra,campillos-sierra,Cuenca,Castilla - La Mancha,-1.6961168,40.100258,
16901,16,Campos del Paraíso,campos-del-paraiso,Cuenca,Castilla - La Mancha,-2.7182728,40.0110337,
16045,16,Canalejas del Arroyo,canalejas-del-arroyo,Cuenca,Castilla - La Mancha,-2.4938056,40.3700676,
16046,16,Cañada del Hoyo,canada-del-hoyo,Cuenca,Castilla - La Mancha,-1.9013759,39.969549,
16047,16,Cañada Juncosa,canada-juncosa,Cuenca,Castilla - La Mancha,-2.2501164,39.549422,
16048,16,Cañamares,canamares,Cuenca,Castilla - La Mancha,-2.2402728,40.4510067,
16049,16,"Cañavate, El",canavate-el,Cuenca,Castilla - La Mancha,-2.303678,39.5425632,
16050,16,Cañaveras,canaveras,Cuenca,Castilla - La Mancha,-2.3955568,40.358757,
16051,16,Cañaveruelas,canaveruelas,Cuenca,Castilla - La Mancha,-2.636918,40.400659,
16052,16,Cañete,canete,Cuenca,Castilla - La Mancha,-1.6481392,40.0426612,
16053,16,Cañizares,canizares,Cuenca,Castilla - La Mancha,-2.1910873,40.5193545,
16055,16,Carboneras de Guadazaón,carboneras-de-guadazaon,Cuenca,Castilla - La Mancha,-1.808677,39.8965608,
16056,16,Cardenete,cardenete,Cuenca,Castilla - La Mancha,-1.6894332,39.7671712,
16057,16,Carrascosa,carrascosa,Cuenca,Castilla - La Mancha,-2.7365856,40.0366241,
16058,16,Carrascosa de Haro,carrascosa-de-haro,Cuenca,Castilla - La Mancha,-2.5426991,39.5976386,
16060,16,Casas de Benítez,casas-de-benitez,Cuenca,Castilla - La Mancha,-2.1283688,39.3611204,
16061,16,Casas de Fernando Alonso,casas-de-fernando-alonso,Cuenca,Castilla - La Mancha,-2.32586,39.3506306,
16062,16,Casas de Garcimolina,casas-de-garcimolina,Cuenca,Castilla - La Mancha,-1.417803,39.9972945,
16063,16,Casas de Guijarro,casas-de-guijarro,Cuenca,Castilla - La Mancha,-2.1640581,39.3453168,
16064,16,Casas de Haro,casas-de-haro,Cuenca,Castilla - La Mancha,-2.2716566,39.3257748,
16065,16,Casas de los Pinos,casas-de-los-pinos,Cuenca,Castilla - La Mancha,-2.3708732,39.3322291,
16066,16,Casasimarro,casasimarro,Cuenca,Castilla - La Mancha,-2.0383407,39.3896866,
16067,16,Castejón,castejon-cuenca,Cuenca,Castilla - La Mancha,-2.52165,40.3815693,
16068,16,Castillejo de Iniesta,castillejo-de-iniesta,Cuenca,Castilla - La Mancha,-1.7617923,39.5255152,
16070,16,Castillejo-Sierra,castillejo-sierra,Cuenca,Castilla - La Mancha,-2.1407277,40.3752071,
16072,16,Castillo de Garcimuñoz,castillo-de-garcimunoz,Cuenca,Castilla - La Mancha,-2.380745,39.6591084,
16071,16,Castillo-Albaráñez,castillo-albaranez,Cuenca,Castilla - La Mancha,-2.392162,40.2979388,
16073,16,Cervera del Llano,cervera-del-llano,Cuenca,Castilla - La Mancha,-2.4196361,39.7826075,
16023,16,Chillarón de Cuenca,chillaron-de-cuenca,Cuenca,Castilla - La Mancha,-2.221822,40.1054808,
16081,16,Chumillas,chumillas,Cuenca,Castilla - La Mancha,-2.0328295,39.7713398,
16074,16,"Cierva, La",cierva-la,Cuenca,Castilla - La Mancha,-1.8510381,40.0559472,
16078,16,Cuenca,cuenca,Cuenca,Castilla - La Mancha,-2.1374162,40.0703925,
16079,16,Cueva del Hierro,cueva-del-hierro,Cuenca,Castilla - La Mancha,-2.0361974,40.5828433,
16082,16,Enguídanos,enguidanos,Cuenca,Castilla - La Mancha,-1.6062782,39.6736437,
16083,16,Fresneda de Altarejos,fresneda-de-altarejos,Cuenca,Castilla - La Mancha,-2.3150757,39.9257949,
16084,16,Fresneda de la Sierra,fresneda-de-la-sierra,Cuenca,Castilla - La Mancha,-2.1419553,40.3917477,
16085,16,"Frontera, La",frontera-la,Cuenca,Castilla - La Mancha,-2.216903,40.401804,
16086,16,Fuente de Pedro Naharro,fuente-de-pedro-naharro,Cuenca,Castilla - La Mancha,-3.0113166,39.9230123,
16087,16,Fuentelespino de Haro,fuentelespino-de-haro,Cuenca,Castilla - La Mancha,-2.6691945,39.6889498,
16088,16,Fuentelespino de Moya,fuentelespino-de-moya,Cuenca,Castilla - La Mancha,-1.4694527,39.9186789,
16904,16,Fuentenava de Jábaga,fuentenava-de-jabaga,Cuenca,Castilla - La Mancha,-2.3221622,40.1425471,
16089,16,Fuentes,fuentes,Cuenca,Castilla - La Mancha,-2.0218092,39.9501942,
16091,16,Fuertescusa,fuertescusa,Cuenca,Castilla - La Mancha,-2.1766492,40.4760743,
16092,16,Gabaldón,gabaldon,Cuenca,Castilla - La Mancha,-1.9450718,39.6261427,
16093,16,Garaballa,garaballa,Cuenca,Castilla - La Mancha,-1.376468,39.8144057,
16094,16,Gascueña,gascuena,Cuenca,Castilla - La Mancha,-2.5179364,40.2987871,
16095,16,Graja de Campalbo,graja-de-campalbo,Cuenca,Castilla - La Mancha,-1.2716524,39.8991696,
16096,16,Graja de Iniesta,graja-de-iniesta,Cuenca,Castilla - La Mancha,-1.6699958,39.5171704,
16097,16,Henarejos,henarejos,Cuenca,Castilla - La Mancha,-1.4863809,39.8644968,
16098,16,"Herrumblar, El",herrumblar-el,Cuenca,Castilla - La Mancha,-1.623867,39.4013663,
16099,16,"Hinojosa, La",hinojosa-la,Cuenca,Castilla - La Mancha,-2.4140782,39.7280104,
16100,16,"Hinojosos, Los",hinojosos-los,Cuenca,Castilla - La Mancha,-2.8265503,39.6033606,
16101,16,"Hito, El",hito-el,Cuenca,Castilla - La Mancha,-2.7151651,39.8590285,
16102,16,Honrubia,honrubia,Cuenca,Castilla - La Mancha,-2.2815069,39.6127213,
16103,16,Hontanaya,hontanaya,Cuenca,Castilla - La Mancha,-2.83465,39.715959,
16104,16,Hontecillas,hontecillas,Cuenca,Castilla - La Mancha,-2.1861717,39.6925703,
16106,16,Horcajo de Santiago,horcajo-de-santiago,Cuenca,Castilla - La Mancha,-2.9988098,39.8437122,
16107,16,Huélamo,huelamo,Cuenca,Castilla - La Mancha,-1.8095908,40.2759371,
16108,16,Huelves,huelves,Cuenca,Castilla - La Mancha,-2.8842128,40.0425924,
16109,16,Huérguina,huerguina,Cuenca,Castilla - La Mancha,-1.6087038,40.0412908,
16110,16,Huerta de la Obispalía,huerta-de-la-obispalia,Cuenca,Castilla - La Mancha,-2.4795805,39.9888045,
16111,16,Huerta del Marquesado,huerta-del-marquesado,Cuenca,Castilla - La Mancha,-1.6876106,40.1451791,
16112,16,Huete,huete,Cuenca,Castilla - La Mancha,-2.6896893,40.1435735,
16113,16,Iniesta,iniesta,Cuenca,Castilla - La Mancha,-1.7492463,39.4408362,
16115,16,Laguna del Marquesado,laguna-del-marquesado,Cuenca,Castilla - La Mancha,-1.6715141,40.177709,
16116,16,Lagunaseca,lagunaseca,Cuenca,Castilla - La Mancha,-2.0193606,40.5313697,
16117,16,Landete,landete,Cuenca,Castilla - La Mancha,-1.367422,39.9077196,
16118,16,Ledaña,ledana,Cuenca,Castilla - La Mancha,-1.7186056,39.3559601,
16119,16,Leganiel,leganiel,Cuenca,Castilla - La Mancha,-2.94944,40.1647585,
16121,16,"Majadas, Las",majadas-las,Cuenca,Castilla - La Mancha,-2.0218092,40.2957288,
16122,16,Mariana,mariana,Cuenca,Castilla - La Mancha,-2.1456384,40.167044,
16123,16,Masegosa,masegosa,Cuenca,Castilla - La Mancha,-2.0267068,40.5477615,
16124,16,"Mesas, Las",mesas-las,Cuenca,Castilla - La Mancha,-2.7642851,39.3877846,
16125,16,Minglanilla,minglanilla,Cuenca,Castilla - La Mancha,-1.5959709,39.5350097,
16126,16,Mira,mira,Cuenca,Castilla - La Mancha,-1.4392406,39.719653,
16128,16,Monreal del Llano,monreal-del-llano,Cuenca,Castilla - La Mancha,-2.7608696,39.5684735,
